assoluto, relativo 
1.625,0.0026993355481727574 
0.5,8.328058896032513e-06 
1.6169000000227243,1.1736482612111205e-05 
1.583333330000002,0.03442028978260874 
0.3333330000004935,7.504119765882339e-05 
2.7166666699999986,0.15980392176470581 
0.6666669999999613,0.0004665269419173977 
3.0499996700000054,0.029047615904761955 
0.9999669999997423,9.807444095721285e-05 
10.236400000000003,0.07526764705882355 
2.639999999999418,0.00020987359885518865 
